Contact ID,Account ID,Previous Stage,New Funnel Stage,Stage Entered Date,Stage Exit Date,Opportunity ID
e683bf21,f67ca9f3,Closed Lost,Lead,2025-05-05,2025-05-05,
248276ea,c894573f,Subscriber,Customer,2025-03-30,2025-04-04,
248276ea,c894573f,Customer,Closed Lost,2025-05-04,2025-05-04,
248276ea,c894573f,Closed Lost,MQL,2025-05-04,2025-05-04,
34027b3e,333aff16,Subscriber,Lead,2025-01-30,2025-04-29,
34027b3e,333aff16,Lead,Closed Lost,2025-05-05,2025-05-05,
34027b3e,333aff16,Closed Lost,SQL,2025-05-05,2025-05-05,
34027b3e,333aff16,SQL,Opportunity,2025-05-05,2025-05-05,
4db39914,20448cb8,Subscriber,Closed Lost,2025-04-03,2025-04-29,
4db39914,20448cb8,Closed Lost,Lead,2025-05-02,2025-05-05,
4db39914,20448cb8,Lead,MQL,2025-05-05,2025-05-05,
4db39914,20448cb8,MQL,Customer,2025-05-05,2025-05-05,
4db39914,20448cb8,Customer,Opportunity,2025-05-05,2025-05-05,
4e71a31c,ac806e30,Subscriber,Lead,2025-01-27,2025-02-28,
4e71a31c,ac806e30,Lead,MQL,2025-03-02,2025-03-03,
4e71a31c,ac806e30,MQL,Closed Lost,2025-05-01,2025-05-03,
4e71a31c,ac806e30,Closed Lost,Opportunity,2025-05-05,2025-05-05,
4e71a31c,ac806e30,Opportunity,Customer,2025-05-05,2025-05-05,
44611f24,82e80cb0,Subscriber,Customer,2025-02-27,2025-03-15,
44611f24,82e80cb0,Customer,SQL,2025-04-26,2025-05-03,
2dbe8e7e,8f5c80b0,Subscriber,MQL,2025-03-20,2025-05-05,
2dbe8e7e,8f5c80b0,MQL,Lead,2025-05-05,2025-05-05,
2dbe8e7e,8f5c80b0,Lead,Opportunity,2025-05-05,2025-05-05,
2dbe8e7e,8f5c80b0,Opportunity,Closed Lost,2025-05-05,2025-05-05,
2df3eb7a,3cc4fc99,Subscriber,Lead,2025-03-23,2025-04-04,
2df3eb7a,3cc4fc99,Lead,SQL,2025-04-21,2025-04-21,
2df3eb7a,3cc4fc99,SQL,Customer,2025-05-04,2025-05-05,
2df3eb7a,3cc4fc99,Customer,MQL,2025-05-05,2025-05-05,
2df3eb7a,3cc4fc99,MQL,Closed Lost,2025-05-05,2025-05-05,
ce61b275,7e66b58e,Subscriber,Closed Lost,2025-01-07,2025-04-18,
ce61b275,7e66b58e,Closed Lost,MQL,2025-04-18,2025-04-22,
ce61b275,7e66b58e,MQL,SQL,2025-05-05,2025-05-05,
ce61b275,7e66b58e,SQL,Lead,2025-05-05,2025-05-05,
ce61b275,7e66b58e,Lead,Customer,2025-05-05,2025-05-05,
e0289792,dae6220a,Subscriber,Opportunity,2025-01-13,2025-03-31,
e0289792,dae6220a,Opportunity,Customer,2025-04-26,2025-04-30,
fb0810dc,b67353e0,Subscriber,MQL,2025-03-24,2025-03-26,
fb0810dc,b67353e0,MQL,Lead,2025-04-09,2025-04-27,
fb0810dc,b67353e0,Lead,SQL,2025-05-02,2025-05-04,
fb0810dc,b67353e0,SQL,Customer,2025-05-04,2025-05-05,
b0e52910,132e6588,Subscriber,Lead,2025-02-26,2025-05-02,
b0e52910,132e6588,Lead,SQL,2025-05-02,2025-05-02,
965c0a50,91205f5d,Subscriber,Customer,2025-04-12,2025-05-05,
965c0a50,91205f5d,Customer,Closed Lost,2025-05-05,2025-05-05,
7513c3da,c8173e88,Subscriber,Lead,2025-01-02,2025-01-24,
7513c3da,c8173e88,Lead,Customer,2025-04-29,2025-04-29,
7513c3da,c8173e88,Customer,SQL,2025-05-01,2025-05-01,
7513c3da,c8173e88,SQL,Opportunity,2025-05-03,2025-05-04,
7513c3da,c8173e88,Opportunity,MQL,2025-05-04,2025-05-05,
c8253340,ca345894,Subscriber,Lead,2025-02-10,2025-02-25,
c8253340,ca345894,Lead,Closed Lost,2025-05-01,2025-05-02,
c8253340,ca345894,Closed Lost,Opportunity,2025-05-05,2025-05-05,
c8253340,ca345894,Opportunity,SQL,2025-05-05,2025-05-05,
436f9340,b2c73b2f,Subscriber,MQL,2025-02-24,2025-03-02,
436f9340,b2c73b2f,MQL,Opportunity,2025-05-04,2025-05-05,
436f9340,b2c73b2f,Opportunity,Closed Lost,2025-05-05,2025-05-05,
436f9340,b2c73b2f,Closed Lost,Lead,2025-05-05,2025-05-05,
436f9340,b2c73b2f,Lead,Customer,2025-05-05,2025-05-05,
88a5dde7,6cd74910,Subscriber,Opportunity,2025-05-02,2025-05-02,
88a5dde7,6cd74910,Opportunity,Closed Lost,2025-05-05,2025-05-05,
88a5dde7,6cd74910,Closed Lost,Customer,2025-05-05,2025-05-05,
56c40c0f,da85aca5,Subscriber,Closed Lost,2025-01-27,2025-03-11,
56c40c0f,da85aca5,Closed Lost,Customer,2025-04-13,2025-04-23,
56c40c0f,da85aca5,Customer,MQL,2025-04-29,2025-05-04,
56c40c0f,da85aca5,MQL,Lead,2025-05-05,2025-05-05,
71b29c14,7b7e2318,Subscriber,Closed Lost,2025-03-30,2025-04-16,
71b29c14,7b7e2318,Closed Lost,Opportunity,2025-04-29,2025-04-29,
e8ce33f6,c2bb299a,Subscriber,Opportunity,2025-02-16,2025-03-23,
e8ce33f6,c2bb299a,Opportunity,Lead,2025-04-09,2025-04-26,
e8ce33f6,c2bb299a,Lead,SQL,2025-04-28,2025-05-05,
e8ce33f6,c2bb299a,SQL,Customer,2025-05-05,2025-05-05,
e8ce33f6,c2bb299a,Customer,Closed Lost,2025-05-05,2025-05-05,
adc4dd65,35c09aa3,Subscriber,Closed Lost,2025-01-03,2025-04-25,
adc4dd65,35c09aa3,Closed Lost,SQL,2025-04-30,2025-04-30,
adc4dd65,35c09aa3,SQL,Opportunity,2025-05-01,2025-05-03,
adc4dd65,35c09aa3,Opportunity,Lead,2025-05-03,2025-05-05,
ee1de102,789d15df,Subscriber,SQL,2025-04-29,2025-05-01,
ee1de102,789d15df,SQL,Opportunity,2025-05-05,2025-05-05,
ee1de102,789d15df,Opportunity,Customer,2025-05-05,2025-05-05,
9c0490df,9170549e,Subscriber,Customer,2025-03-21,2025-04-04,
9c0490df,9170549e,Customer,MQL,2025-04-29,2025-05-01,
b3d168e7,7c669712,Subscriber,Opportunity,2025-04-17,2025-04-18,
b3d168e7,7c669712,Opportunity,Customer,2025-04-27,2025-04-29,
b3d168e7,7c669712,Customer,MQL,2025-05-02,2025-05-02,
b3d168e7,7c669712,MQL,SQL,2025-05-02,2025-05-03,
ee2179ad,f928d747,Subscriber,SQL,2025-02-04,2025-02-11,
ee2179ad,f928d747,SQL,MQL,2025-02-14,2025-02-24,
ee2179ad,f928d747,MQL,Customer,2025-03-09,2025-05-02,
d9970ba9,3f693abf,Subscriber,Lead,2025-01-08,2025-02-18,
d9970ba9,3f693abf,Lead,MQL,2025-03-13,2025-04-29,
d9970ba9,3f693abf,MQL,Opportunity,2025-05-03,2025-05-05,
d9970ba9,3f693abf,Opportunity,SQL,2025-05-05,2025-05-05,
d9970ba9,3f693abf,SQL,Closed Lost,2025-05-05,2025-05-05,
c993a724,2469633,Subscriber,Lead,2024-12-03,2024-12-27,
c993a724,2469633,Lead,MQL,2025-03-30,2025-04-21,
a2b15362,4bc253b2,Subscriber,Lead,2025-02-28,2025-03-14,
a2b15362,4bc253b2,Lead,Customer,2025-04-16,2025-04-22,
a2b15362,4bc253b2,Customer,Closed Lost,2025-04-27,2025-05-02,
4ea17bd0,b152a9b5,Subscriber,Lead,2025-01-12,2025-02-15,
4ea17bd0,b152a9b5,Lead,Closed Lost,2025-02-26,2025-02-26,
4ea17bd0,b152a9b5,Closed Lost,Customer,2025-03-18,2025-03-25,
4ea17bd0,b152a9b5,Customer,SQL,2025-03-28,2025-04-24,
c85cbd74,f6b47637,Subscriber,Customer,2025-02-01,2025-04-09,
c85cbd74,f6b47637,Customer,MQL,2025-04-20,2025-04-28,
c85cbd74,f6b47637,MQL,Opportunity,2025-05-05,2025-05-05,
c85cbd74,f6b47637,Opportunity,Lead,2025-05-05,2025-05-05,
c85cbd74,f6b47637,Lead,SQL,2025-05-05,2025-05-05,
0095b6e7,d74cada8,Subscriber,Opportunity,2025-05-05,2025-05-05,
0095b6e7,d74cada8,Opportunity,Customer,2025-05-05,2025-05-05,
0095b6e7,d74cada8,Customer,MQL,2025-05-05,2025-05-05,
0095b6e7,d74cada8,MQL,SQL,2025-05-05,2025-05-05,
0095b6e7,d74cada8,SQL,Lead,2025-05-05,2025-05-05,
3fb83745,531bcf41,Subscriber,Opportunity,2025-02-12,2025-05-01,
3fb83745,531bcf41,Opportunity,MQL,2025-05-03,2025-05-03,
cd6ab832,30550c4c,Subscriber,Customer,2025-04-17,2025-04-24,
cd6ab832,30550c4c,Customer,MQL,2025-05-01,2025-05-01,
cd6ab832,30550c4c,MQL,SQL,2025-05-02,2025-05-03,
cd6ab832,30550c4c,SQL,Closed Lost,2025-05-04,2025-05-05,
cd6ab832,30550c4c,Closed Lost,Opportunity,2025-05-05,2025-05-05,
82d605fa,9d64e362,Subscriber,SQL,2025-04-15,2025-05-01,
82d605fa,9d64e362,SQL,Lead,2025-05-03,2025-05-05,
8909ffbb,d1acc901,Subscriber,MQL,2025-04-01,2025-04-17,
8909ffbb,d1acc901,MQL,Opportunity,2025-04-27,2025-05-04,
8909ffbb,d1acc901,Opportunity,SQL,2025-05-05,2025-05-05,
8909ffbb,d1acc901,SQL,Customer,2025-05-05,2025-05-05,
8909ffbb,d1acc901,Customer,Lead,2025-05-05,2025-05-05,
d701e33a,a66a1beb,Subscriber,Opportunity,2025-02-12,2025-04-11,
d701e33a,a66a1beb,Opportunity,Customer,2025-05-01,2025-05-02,
d701e33a,a66a1beb,Customer,MQL,2025-05-03,2025-05-04,
2bc80191,c3cf822d,Subscriber,Closed Lost,2025-04-13,2025-04-13,
2bc80191,c3cf822d,Closed Lost,SQL,2025-04-15,2025-04-19,
79c3f230,ee44677d,Subscriber,MQL,2025-03-16,2025-04-26,
79c3f230,ee44677d,MQL,Opportunity,2025-04-30,2025-05-01,
0fc8a71c,9d4ef55e,Subscriber,Customer,2025-03-18,2025-04-12,
0fc8a71c,9d4ef55e,Customer,Closed Lost,2025-04-28,2025-04-28,
0fc8a71c,9d4ef55e,Closed Lost,SQL,2025-04-30,2025-05-03,
0fc8a71c,9d4ef55e,SQL,Opportunity,2025-05-05,2025-05-05,
00cbdc29,8bd34ae5,Subscriber,MQL,2025-03-11,2025-03-27,
00cbdc29,8bd34ae5,MQL,Customer,2025-04-28,2025-04-30,
afe3c95a,64889b9c,Subscriber,MQL,2025-02-24,2025-05-01,
afe3c95a,64889b9c,MQL,Lead,2025-05-01,2025-05-03,
afe3c95a,64889b9c,Lead,Opportunity,2025-05-04,2025-05-05,
afe3c95a,64889b9c,Opportunity,Closed Lost,2025-05-05,2025-05-05,
019b3e10,aa8e8156,Subscriber,Lead,2025-03-07,2025-04-11,
019b3e10,aa8e8156,Lead,MQL,2025-04-16,2025-04-26,
019b3e10,aa8e8156,MQL,Closed Lost,2025-05-05,2025-05-05,
e26308f1,bc731af0,Subscriber,Opportunity,2025-02-20,2025-04-10,
e26308f1,bc731af0,Opportunity,Closed Lost,2025-05-03,2025-05-03,
32b91c54,56b35268,Subscriber,MQL,2025-03-01,2025-03-14,
32b91c54,56b35268,MQL,Customer,2025-03-21,2025-04-24,
32b91c54,56b35268,Customer,Opportunity,2025-05-04,2025-05-04,
32b91c54,56b35268,Opportunity,SQL,2025-05-05,2025-05-05,
e4aa39ce,2bd1da86,Subscriber,SQL,2025-03-11,2025-05-05,
e4aa39ce,2bd1da86,SQL,Lead,2025-05-05,2025-05-05,
e4aa39ce,2bd1da86,Lead,MQL,2025-05-05,2025-05-05,
e4aa39ce,2bd1da86,MQL,Customer,2025-05-05,2025-05-05,
ff70a0dd,49dd023d,Subscriber,Customer,2025-04-28,2025-05-01,
ff70a0dd,49dd023d,Customer,Lead,2025-05-01,2025-05-03,
0c74bb0c,34c06998,Subscriber,Customer,2024-12-28,2025-01-27,
0c74bb0c,34c06998,Customer,Opportunity,2025-02-08,2025-05-02,
0c74bb0c,34c06998,Opportunity,SQL,2025-05-04,2025-05-04,
0c74bb0c,34c06998,SQL,Closed Lost,2025-05-05,2025-05-05,
7bcca8a8,1c6bd1bb,Subscriber,Customer,2025-03-12,2025-03-24,
7bcca8a8,1c6bd1bb,Customer,Opportunity,2025-03-26,2025-04-12,
3a7d4282,56730188,Subscriber,Customer,2025-03-22,2025-04-18,
3a7d4282,56730188,Customer,Lead,2025-04-30,2025-05-05,
3a7d4282,56730188,Lead,Closed Lost,2025-05-05,2025-05-05,
3a7d4282,56730188,Closed Lost,Opportunity,2025-05-05,2025-05-05,af344b5d
3a7d4282,56730188,Opportunity,SQL,2025-05-05,2025-05-05,
19f6432d,61c8fae9,Subscriber,Customer,2025-02-03,2025-03-07,
19f6432d,61c8fae9,Customer,Lead,2025-04-11,2025-04-17,
b0cf3ae9,e757e293,Subscriber,Customer,2025-04-29,2025-05-04,
b0cf3ae9,e757e293,Customer,Opportunity,2025-05-05,2025-05-05,
b0cf3ae9,e757e293,Opportunity,Closed Lost,2025-05-05,2025-05-05,
aebd077f,94ca2414,Subscriber,MQL,2025-03-25,2025-04-30,
aebd077f,94ca2414,MQL,Closed Lost,2025-05-01,2025-05-02,
6f3b542f,90f2a5a8,Subscriber,Customer,2025-03-24,2025-04-09,
6f3b542f,90f2a5a8,Customer,Opportunity,2025-04-13,2025-05-01,
6f3b542f,90f2a5a8,Opportunity,Lead,2025-05-05,2025-05-05,
6f3b542f,90f2a5a8,Lead,Closed Lost,2025-05-05,2025-05-05,
8.55E+09,bff01242,Subscriber,Customer,2025-02-23,2025-04-05,
8.55E+09,bff01242,Customer,MQL,2025-04-16,2025-04-19,
8.55E+09,bff01242,MQL,Opportunity,2025-04-26,2025-05-04,
111a1662,b4ab8b40,Subscriber,SQL,2025-01-12,2025-04-15,
111a1662,b4ab8b40,SQL,MQL,2025-05-02,2025-05-05,
c639efdd,2769ef73,Subscriber,Customer,2025-02-08,2025-02-15,
c639efdd,2769ef73,Customer,Opportunity,2025-03-26,2025-03-29,
c639efdd,2769ef73,Opportunity,Lead,2025-04-28,2025-05-05,
c639efdd,2769ef73,Lead,SQL,2025-05-05,2025-05-05,
6.47E+06,ff1c58a9,Subscriber,Lead,2025-02-17,2025-03-07,
6.47E+06,ff1c58a9,Lead,Opportunity,2025-04-18,2025-04-30,
6.47E+06,ff1c58a9,Opportunity,Customer,2025-05-02,2025-05-04,
6.47E+06,ff1c58a9,Customer,Closed Lost,2025-05-04,2025-05-04,
2b3e08be,982e373c,Subscriber,SQL,2025-04-09,2025-04-26,
2b3e08be,982e373c,SQL,Lead,2025-05-05,2025-05-05,
2b3e08be,982e373c,Lead,Closed Lost,2025-05-05,2025-05-05,
2b3e08be,982e373c,Closed Lost,Opportunity,2025-05-05,2025-05-05,
2b3e08be,982e373c,Opportunity,MQL,2025-05-05,2025-05-05,
5cd762dd,4672759e,Subscriber,MQL,2025-04-15,2025-04-24,
5cd762dd,4672759e,MQL,Closed Lost,2025-05-05,2025-05-05,
5cd762dd,4672759e,Closed Lost,SQL,2025-05-05,2025-05-05,
2c61fc9d,83299f69,Subscriber,Lead,2025-01-19,2025-03-23,
2c61fc9d,83299f69,Lead,Closed Lost,2025-04-16,2025-04-24,
928db849,2cca10e6,Subscriber,Closed Lost,2025-02-07,2025-04-29,
928db849,2cca10e6,Closed Lost,MQL,2025-05-03,2025-05-04,
928db849,2cca10e6,MQL,Lead,2025-05-05,2025-05-05,
928db849,2cca10e6,Lead,Customer,2025-05-05,2025-05-05,
66a68ef6,71b1dc4e,Subscriber,Opportunity,2025-03-03,2025-04-23,
66a68ef6,71b1dc4e,Opportunity,SQL,2025-04-27,2025-05-03,
66a68ef6,71b1dc4e,SQL,Customer,2025-05-04,2025-05-04,
82e1dacd,646dde6a,Subscriber,Customer,2025-03-21,2025-03-22,
82e1dacd,646dde6a,Customer,MQL,2025-04-15,2025-04-16,
82e1dacd,646dde6a,MQL,Closed Lost,2025-04-29,2025-04-29,
82e1dacd,646dde6a,Closed Lost,Lead,2025-05-05,2025-05-05,
036a2199,13234a65,Subscriber,SQL,2025-01-27,2025-04-14,
036a2199,13234a65,SQL,Customer,2025-05-04,2025-05-04,
76e8f286,4e22b97a,Subscriber,Customer,2024-12-30,2025-01-25,
76e8f286,4e22b97a,Customer,Lead,2025-02-20,2025-03-15,
173af225,4de3bcf7,Subscriber,Lead,2025-02-17,2025-02-27,
173af225,4de3bcf7,Lead,Opportunity,2025-04-29,2025-05-05,
173af225,4de3bcf7,Opportunity,SQL,2025-05-05,2025-05-05,
173af225,4de3bcf7,SQL,Customer,2025-05-05,2025-05-05,
4b82a3fe,af818b11,Subscriber,Customer,2025-04-24,2025-04-29,
4b82a3fe,af818b11,Customer,SQL,2025-05-03,2025-05-04,
7ec55682,ee434e7a,Subscriber,SQL,2025-03-15,2025-03-19,
7ec55682,ee434e7a,SQL,MQL,2025-04-02,2025-04-04,
1ecc8067,04545a9d,Subscriber,Closed Lost,2025-05-04,2025-05-04,
1ecc8067,04545a9d,Closed Lost,Lead,2025-05-05,2025-05-05,
d365da7d,d4853d37,Subscriber,Opportunity,2025-03-18,2025-03-25,
d365da7d,d4853d37,Opportunity,Lead,2025-04-04,2025-04-18,
d365da7d,d4853d37,Lead,Closed Lost,2025-05-01,2025-05-04,
d365da7d,d4853d37,Closed Lost,MQL,2025-05-05,2025-05-05,
2814c75f,a4c0671b,Subscriber,Lead,2025-03-03,2025-04-13,
2814c75f,a4c0671b,Lead,Opportunity,2025-04-26,2025-04-28,
2814c75f,a4c0671b,Opportunity,MQL,2025-05-05,2025-05-05,
f0986c9d,5ff8f595,Subscriber,Closed Lost,2025-03-07,2025-03-24,
f0986c9d,5ff8f595,Closed Lost,Opportunity,2025-04-28,2025-05-05,
f0986c9d,5ff8f595,Opportunity,SQL,2025-05-05,2025-05-05,
1.08E+71,3abc2b25,Subscriber,Closed Lost,2025-04-23,2025-05-02,
1.08E+71,3abc2b25,Closed Lost,Lead,2025-05-05,2025-05-05,
1.08E+71,3abc2b25,Lead,MQL,2025-05-05,2025-05-05,
ba83a9da,a42c9ee9,Subscriber,SQL,2025-01-22,2025-02-08,
ba83a9da,a42c9ee9,SQL,Opportunity,2025-03-21,2025-04-07,
ba83a9da,a42c9ee9,Opportunity,Closed Lost,2025-04-22,2025-05-02,
fc9ac7ae,2c99de40,Subscriber,Lead,2025-03-12,2025-03-20,
fc9ac7ae,2c99de40,Lead,Customer,2025-03-29,2025-03-30,
fc9ac7ae,2c99de40,Customer,Opportunity,2025-04-29,2025-05-02,
fc9ac7ae,2c99de40,Opportunity,SQL,2025-05-05,2025-05-05,
b7802d11,96143a0e,Subscriber,Lead,2025-02-15,2025-04-20,
b7802d11,96143a0e,Lead,SQL,2025-05-04,2025-05-04,
89ab4a11,0433a36f,Subscriber,MQL,2025-04-23,2025-04-23,
89ab4a11,0433a36f,MQL,Closed Lost,2025-05-05,2025-05-05,
5bad1c44,a71fb5e2,Subscriber,Lead,2024-12-15,2025-03-27,
5bad1c44,a71fb5e2,Lead,Opportunity,2025-04-04,2025-04-17,
5bad1c44,a71fb5e2,Opportunity,Closed Lost,2025-04-21,2025-04-22,
5bad1c44,a71fb5e2,Closed Lost,Customer,2025-04-23,2025-04-27,
5bad1c44,a71fb5e2,Customer,SQL,2025-05-01,2025-05-05,
657a34ae,cc085aa6,Subscriber,SQL,2025-04-01,2025-04-29,
657a34ae,cc085aa6,SQL,Customer,2025-05-05,2025-05-05,
657a34ae,cc085aa6,Customer,Opportunity,2025-05-05,2025-05-05,
674f099a,2965edb8,Subscriber,Lead,2025-03-25,2025-04-20,
674f099a,2965edb8,Lead,Closed Lost,2025-05-03,2025-05-04,
674f099a,2965edb8,Closed Lost,Customer,2025-05-04,2025-05-04,
674f099a,2965edb8,Customer,MQL,2025-05-05,2025-05-05,
674f099a,2965edb8,MQL,Opportunity,2025-05-05,2025-05-05,
72f26e88,e9534606,Subscriber,Closed Lost,2025-02-06,2025-05-03,
72f26e88,e9534606,Closed Lost,Lead,2025-05-05,2025-05-05,
5cc817cb,7b90e5df,Subscriber,Lead,2024-11-25,2025-01-15,
5cc817cb,7b90e5df,Lead,SQL,2025-04-23,2025-04-29,
b8225510,e8c7e808,Subscriber,MQL,2025-03-24,2025-03-25,
b8225510,e8c7e808,MQL,Closed Lost,2025-04-15,2025-04-21,
b8225510,e8c7e808,Closed Lost,Lead,2025-04-26,2025-05-05,
b8225510,e8c7e808,Lead,Opportunity,2025-05-05,2025-05-05,
b8225510,e8c7e808,Opportunity,SQL,2025-05-05,2025-05-05,
8a36657c,229d1c53,Subscriber,Opportunity,2025-04-03,2025-04-24,
8a36657c,229d1c53,Opportunity,SQL,2025-05-03,2025-05-05,
f472e6b6,3.08E+40,Subscriber,Opportunity,2025-05-04,2025-05-04,
f472e6b6,3.08E+40,Opportunity,Lead,2025-05-05,2025-05-05,
f472e6b6,3.08E+40,Lead,MQL,2025-05-05,2025-05-05,
f975195a,0a685f60,Subscriber,MQL,2025-01-23,2025-03-08,
f975195a,0a685f60,MQL,Opportunity,2025-03-17,2025-04-21,
f975195a,0a685f60,Opportunity,SQL,2025-04-28,2025-04-30,
f975195a,0a685f60,SQL,Lead,2025-05-01,2025-05-05,
f975195a,0a685f60,Lead,Closed Lost,2025-05-05,2025-05-05,
e662ec8f,1fa00d3f,Subscriber,Customer,2025-04-16,2025-04-19,
e662ec8f,1fa00d3f,Customer,Opportunity,2025-05-01,2025-05-02,
ab0ba20a,bc3051d0,Subscriber,Opportunity,2025-02-15,2025-03-26,
ab0ba20a,bc3051d0,Opportunity,Customer,2025-04-12,2025-04-17,
ab0ba20a,bc3051d0,Customer,SQL,2025-05-04,2025-05-04,
ab0ba20a,bc3051d0,SQL,Lead,2025-05-05,2025-05-05,
1dde75a5,2f72a00e,Subscriber,Lead,2025-01-21,2025-02-24,
1dde75a5,2f72a00e,Lead,MQL,2025-03-01,2025-03-07,
1dde75a5,2f72a00e,MQL,Closed Lost,2025-04-08,2025-04-20,
1dde75a5,2f72a00e,Closed Lost,SQL,2025-05-03,2025-05-05,
38139d68,acfac081,Subscriber,Opportunity,2025-01-23,2025-05-03,
38139d68,acfac081,Opportunity,Customer,2025-05-04,2025-05-04,
38139d68,acfac081,Customer,Closed Lost,2025-05-04,2025-05-05,
5b14064d,f3498e58,Subscriber,Customer,2025-03-21,2025-04-08,
5b14064d,f3498e58,Customer,Opportunity,2025-04-23,2025-04-27,
b89d36d3,cca8c734,Subscriber,Lead,2025-04-30,2025-04-30,
b89d36d3,cca8c734,Lead,Customer,2025-04-30,2025-04-30,
b89d36d3,cca8c734,Customer,MQL,2025-05-05,2025-05-05,
c9dcffa3,54b2e599,Subscriber,SQL,2025-02-05,2025-04-16,
c9dcffa3,54b2e599,SQL,Opportunity,2025-05-02,2025-05-05,
c9dcffa3,54b2e599,Opportunity,MQL,2025-05-05,2025-05-05,
c9dcffa3,54b2e599,MQL,Customer,2025-05-05,2025-05-05,
b5da567d,74279ba4,Subscriber,Opportunity,2025-02-12,2025-03-11,
b5da567d,74279ba4,Opportunity,MQL,2025-03-29,2025-04-19,
b5da567d,74279ba4,MQL,SQL,2025-04-27,2025-05-04,
b5da567d,74279ba4,SQL,Closed Lost,2025-05-04,2025-05-05,
e73c35d0,471a7dc9,Subscriber,SQL,2024-12-07,2025-04-21,
e73c35d0,471a7dc9,SQL,Lead,2025-04-23,2025-05-04,
cefb3e7a,310aae87,Subscriber,SQL,2024-12-04,2024-12-11,
cefb3e7a,310aae87,SQL,Opportunity,2025-03-27,2025-04-29,
111e66df,07a2b7bd,Subscriber,Opportunity,2025-04-04,2025-04-30,
111e66df,07a2b7bd,Opportunity,SQL,2025-05-02,2025-05-02,
4392f572,b4c0f8a7,Subscriber,Customer,2025-02-04,2025-02-21,
4392f572,b4c0f8a7,Customer,Opportunity,2025-04-21,2025-04-25,
4392f572,b4c0f8a7,Opportunity,Lead,2025-05-04,2025-05-05,
4392f572,b4c0f8a7,Lead,SQL,2025-05-05,2025-05-05,
5153e1f5,3f1d098e,Subscriber,Customer,2025-04-01,2025-04-04,
5153e1f5,3f1d098e,Customer,SQL,2025-04-26,2025-05-04,
54d83562,017920d6,Subscriber,Opportunity,2025-02-21,2025-03-13,
54d83562,017920d6,Opportunity,Closed Lost,2025-04-06,2025-04-13,
a6bd2fce,60a4759b,Subscriber,Closed Lost,2025-04-19,2025-04-28,
a6bd2fce,60a4759b,Closed Lost,Lead,2025-04-29,2025-05-01,
2f0e0ef0,256d0a4c,Subscriber,SQL,2024-12-24,2025-03-07,
2f0e0ef0,256d0a4c,SQL,Opportunity,2025-04-10,2025-04-27,
ab2265b2,04b64585,Subscriber,Closed Lost,2025-05-03,2025-05-04,
ab2265b2,04b64585,Closed Lost,Opportunity,2025-05-04,2025-05-04,
ab2265b2,04b64585,Opportunity,MQL,2025-05-05,2025-05-05,
ab2265b2,04b64585,MQL,Customer,2025-05-05,2025-05-05,
727001b6,ee3ff1bc,Subscriber,MQL,2025-05-01,2025-05-03,
727001b6,ee3ff1bc,MQL,SQL,2025-05-03,2025-05-03,
727001b6,ee3ff1bc,SQL,Opportunity,2025-05-04,2025-05-05,
727001b6,ee3ff1bc,Opportunity,Customer,2025-05-05,2025-05-05,
79cdeeef,aed5b4c8,Subscriber,Lead,2024-11-20,2024-12-10,
79cdeeef,aed5b4c8,Lead,SQL,2025-02-27,2025-05-03,
79cdeeef,aed5b4c8,SQL,Customer,2025-05-05,2025-05-05,
58a2273d,6dccc100,Subscriber,SQL,2024-12-26,2025-04-22,
58a2273d,6dccc100,SQL,Customer,2025-04-24,2025-04-26,
58a2273d,6dccc100,Customer,MQL,2025-05-04,2025-05-04,
07e91cf6,f443440a,Subscriber,Opportunity,2025-03-29,2025-04-22,
07e91cf6,f443440a,Opportunity,Customer,2025-04-24,2025-04-25,
07e91cf6,f443440a,Customer,Lead,2025-05-04,2025-05-05,
07e91cf6,f443440a,Lead,Closed Lost,2025-05-05,2025-05-05,
76739c15,586399f0,Subscriber,SQL,2025-02-01,2025-02-08,
76739c15,586399f0,SQL,MQL,2025-04-24,2025-04-30,
76739c15,586399f0,MQL,Customer,2025-05-04,2025-05-04,
76739c15,586399f0,Customer,Opportunity,2025-05-05,2025-05-05,
2ff8313f,2c890149,Subscriber,SQL,2025-02-13,2025-02-26,
2ff8313f,2c890149,SQL,Customer,2025-04-01,2025-04-19,
2ff8313f,2c890149,Customer,Closed Lost,2025-05-04,2025-05-04,
2ff8313f,2c890149,Closed Lost,MQL,2025-05-04,2025-05-05,
8475e8a6,f6b5906a,Subscriber,Opportunity,2025-03-17,2025-05-03,
8475e8a6,f6b5906a,Opportunity,SQL,2025-05-05,2025-05-05,
efd24788,2d7583f3,Subscriber,Lead,2025-01-30,2025-03-28,
efd24788,2d7583f3,Lead,Closed Lost,2025-03-29,2025-04-06,
efd24788,2d7583f3,Closed Lost,MQL,2025-04-08,2025-05-02,
efd24788,2d7583f3,MQL,Opportunity,2025-05-05,2025-05-05,
efd24788,2d7583f3,Opportunity,SQL,2025-05-05,2025-05-05,
fede6357,bf17310e,Subscriber,Lead,2024-12-06,2025-01-25,
fede6357,bf17310e,Lead,Opportunity,2025-05-03,2025-05-05,
fede6357,bf17310e,Opportunity,SQL,2025-05-05,2025-05-05,
fede6357,bf17310e,SQL,Closed Lost,2025-05-05,2025-05-05,
0c68e57b,e5a85333,Subscriber,Customer,2025-05-04,2025-05-05,
0c68e57b,e5a85333,Customer,MQL,2025-05-05,2025-05-05,
abca3838,c5013755,Subscriber,Customer,2025-03-10,2025-04-11,
